28153	1752,2720,5448,1087,13360
85506	5191,1303,2178,17597,3446
11779	20335,8241,10633,2395,1494
93708	1303,12436,2339,14822,6121
22445	5448,1087,20624,49957,1752
11797	2656,1406,1922,4114,2395
44568	5191,6349,6808,4385,16674
10654	11057,22913,4806,17928,1516
28206	2497,7535,3857,10701,10117
69167	2720,4041,24750,6707,3112
85556	5191,3446,4385,5929,22932
11829	11115,4114,5448,4899,4553
101946	1752,1303,3446,1922,25000
28219	5448,1087,49957,20624,1752
3646	17928,8445,1752,6849,8470
11844	2720,4180,25968,3513,25992
11853	2720,35,25932,25935,4529
85592	8981,589,3446,6808,4042
49764	2241,2908,21051,2305,22913
44303	1087,3252,6349,2395,589
52828	3112,5546,28843,6230,212
93793	4041,3520,1922,10117,5448
77413	566,6852,2395,14373,14411
61034	8981,5448,11115,7535,1752
11896	303,7350,3513,8089,8981
102014	1752,3446,10117,1303,1922
69249	2720,1087,24750,6501,25100
52867	607,4391,12436,2618,6707
20104	5448,1752,1087,49957,20624
52876	5448,1752,1087,49957,20624
36493	10742,1087,5448,2395,589
3728	17597,3576,709,10000,8403
11932	5448,2720,1087,49957,20624
3743	17597,235,28843,156,9150
44712	4114,8019,841,2178,7535
93867	4041,6123,10457,8981,7535
28336	3112,4806,1293,6707,1712
61108	5448,49957,1752,2720,20624
11962	11115,1752,24129,363,2655
36549	1293,3446,11903,5191,6808
64801	5874,2178,22432,6715,3619
3789	235,4264,4974,2178,17919
93902	7535,5329,4041,12781,10043
47053	5448,5191,23966,8089,7216
28371	5448,1752,1087,49957,20624
20181	5328,2335,4657,1087,2339
44758	10742,1087,20624,3112,5546
77527	17928,4493,3858,4806,564
11996	17928,8981,10736,3468,4806
93917	7535,2720,4041,5448,4114
12003	10701,5448,12083,11584,3827
102120	3858,9150,17928,564,14822
3817	3827,10701,1746,17919,3870
69355	3112,5546,3576,24459,1087
102129	2720,3446,2178,12539,6121
36597	6349,10742,1087,5546,4114
20214	5191,156,7216,1712,10043
12025	2720,2178,7350,8765,5874
77563	5448,2618,11115,5191,7216
3836	607,3859,566,8921,14411
12034	7535,12539,14346,12436,6290
36616	8019,28811,7535,12464,12473
61193	14121,10742,35,59,45
53002	5448,1752,49957,20624,1087
20235	2720,5448,1087,1752,49957
53016	5448,1752,1087,49957,20624
69405	1087,5448,49957,1752,20624
53033	291,7346,7487,7350,19823
12074	2720,11419,6299,10742,2903
28459	11903,1922,17597,13229,334
20269	12464,4806,1922,1516,11177
77620	8241,841,8294,212,3293
85813	4750,3858,3603,11246,12437
36667	5448,14411,6808,1087,589
94012	4724,358,2994,2720,8019
12098	1752,363,6123,3857,3520
44871	3446,23966,2265,618,1303
3914	14411,1746,10742,566,6997
94028	2720,4114,11115,13360,2178
69459	2720,5448,4657,59,4041
61268	2288,17928,4806,4041,1293
12125	6087,156,6123,3857,6707
94054	11115,6051,4631,6121,5929
77671	5448,1752,1087,49957,20624
102248	2720,6299,11419,11334,5329
28526	35,4041,5448,4899,2720
56637	5448,1087,1752,49957,2720
53104	1922,11057,3446,5191,4114
44917	5448,1087,1752,49957,20624
28539	6707,12436,2656,607,10743
61308	1087,14121,5448,6707,49957
53118	5448,4114,806,3112,6230
36735	4638,2395,5328,21051,1976
28550	2178,2241,35,2994,5191
94089	9870,5191,2720,5929,28463
36746	3446,6707,3603,2622,2656
28564	1922,6121,11057,2339,2265
68932	2241,6230,3112,28878,4806
53147	5448,5191,49957,20624,1087
53161	589,17928,16944,27790,12781
12205	589,1752,23548,3619,363
69550	7535,14411,1293,1752,17928
44978	5448,1087,2178,49957,2720
85943	156,2339,3603,4264,1087
91516	2178,6707,5448,3446,2656
20410	5448,1752,1087,49957,20624
44987	5448,1087,49957,1752,2720
4031	2720,5720,24750,11936,742
53194	1746,10742,4529,5329,5982
96154	4806,1947,156,2178,11525
28623	1087,5448,10742,49957,2178
61392	4114,8241,3252,12436,10742
102362	8019,7535,21051,10043,1763
36829	6230,2178,806,12437,11584
69602	589,29673,8223,5328,3217
53225	7216,3319,6123,4114,25366
102379	8019,6290,10043,4114,7535
36844	10742,2720,3252,8003,12436
20462	2618,7350,1947,10701,2592
23595	14411,1087,5546,7535,3989
53234	5448,1752,49957,1087,20624
60756	2395,5546,6707,3446,10742
61434	1752,8981,7535,571,608
86012	6715,4264,156,11334,2288
28674	2618,1746,3859,6536,571
94211	5448,2720,1087,20624,5191
36873	28843,20676,20624,3619,20667
12299	2497,3446,4778,4685,2241
4109	608,9452,14411,9397,9421
32088	5448,589,1922,4041,1406
102420	6290,8019,12436,4114,5004
45095	22913,2178,1922,48731,10000
102444	2281,7471,2265,635,1087
3421	3446,6808,4041,2618,2656
20533	5448,1087,20624,1752,49957
4154	14411,8241,1922,9452,21055
53312	7216,4114,5448,1712,7974
12353	19450,5720,3918,8089,12011
86086	1752,1303,8703,6053,11248
45129	4041,5448,11115,23464,23580
94282	2720,24750,6751,21051,25100
12366	2178,8765,59,4264,17949
14349	6751,17597,2241,2207,3619
61522	2656,156,6707,2618,3603
69717	8981,3918,8089,6852,212
4188	7350,1752,1303,589,11115
69725	3446,22913,5191,4385,1922
45151	8089,10000,17597,7369,1752
53346	5191,8867,6808,1293,3597
36971	22913,11057,1752,1922,2339
69755	11115,8019,7974,3513,12447
86141	2281,607,608,2366,6151
12417	22432,4264,2178,5874,9657
28803	6808,1293,8241,358,3520
61572	39473,59,6230,8936,5448
20614	6290,358,10043,806,6349
45196	1087,5448,2720,49957,20624
4237	11115,7350,303,2618,9727
69777	49957,1087,10742,35,5448
61588	5448,1752,1087,49957,20624
45212	4460,156,212,10043,19747
102562	589,20624,1752,1087,4657
69797	4837,25366,35,3576,4806
61607	841,4114,2720,806,5874
28843	8241,1293,5448,14411,358
45232	7535,1752,14411,8981,4041
78003	2720,2178,35,14121,1087
85364	2720,1746,2178,10446,2265
38943	5448,8765,12539,6290,7535
12476	4264,16944,156,589,358
102589	1752,1087,49957,20624,4657
61637	8019,11115,7535,4947,3858
28870	5448,1752,2720,1087,49957
86217	4806,12512,12539,3561,6715
69836	2720,6290,6349,8003,8019
53464	5191,3446,8936,8241,22913
12506	589,2994,28463,1631,4264
45276	1712,156,28843,8089,8241
4324	11115,9657,29811,9659,1712
20719	8019,11246,2339,1516,12436
12529	6707,21900,3112,1087,2603
45299	4638,11115,17382,5929,4387
44414	5448,1087,1752,2720,2178
37115	2720,5448,35,10742,2178
86268	3446,2720,1087,6808,9150
69892	5448,1087,49957,1752,20624
102661	589,4806,4750,607,1951
4363	2288,1746,1712,156,12781
61713	841,3112,45,5448,25100
94482	5546,10290,9938,19747,11371
78108	41554,1922,5982,1752,1483
10289	10258,4264,2908,4816,2288
12587	607,807,6849,3050,363
86320	5191,5929,11115,6349,9150
45368	1087,5448,4264,25349,212
69950	5191,1752,5448,2656,1303
37186	1631,4638,10117,589,5512
84023	3513,3446,3597,4638,17595
12623	1752,27662,640,667,27678
37213	1922,589,564,6808,5546
82662	3112,5929,1087,6299,3619
49896	3619,11057,2656,18443,21051
45428	4114,4553,3513,8241,3112
70006	2178,10261,4276,1303,4816
53624	1752,3446,11057,22913,2656
78201	4657,1712,607,21051,5328
37243	2720,5448,1087,4657,51577
61823	5448,1752,1087,49957,20624
78214	2252,2335,2207,1922,2288
4488	1746,10742,1922,21051,28843
12690	10742,1087,2720,3112,11441
20889	1763,1712,378,618,2281
78238	10261,2288,10043,2281,11100
70048	2720,11115,24750,28843,5486
12708	1746,11903,22913,6454,5191
102824	7974,3446,6123,589,2720
78257	1483,11057,2339,3112,4114
29427	4750,1110,10043,4041,1631
61876	3446,2395,10742,2656,4638
106536	1752,5448,20624,49957,1087
45497	5448,3112,1087,2720,589
86468	3446,566,7894,4041,4837
4549	59,28843,5952,2921,9938
70094	3446,6808,2618,7894,1293
12751	13312,5874,12436,16148,13229
102867	35,25100,4657,17919,59
45524	6349,6359,5546,2358,20838
20949	4114,11115,12436,2178,6808
61910	5448,2178,2720,20624,5329
53725	1922,1406,6349,4114,4391
78303	1752,5448,1087,20624,49957
29167	10742,3252,20451,6349,1631
61937	8019,1712,30202,8089,19987
102909	12436,8294,6349,25366,5874
12804	1746,807,7974,14121,9145
45573	1303,2335,9320,303,13506
102929	4041,4631,6123,5982,633
22617	24750,59,14244,2622,5512
12829	4638,10742,21902,1631,2656
12837	2178,4638,1631,20624,24750
70182	5448,1087,2720,49957,4114
61992	1087,7535,2720,5874,607
53806	6707,7216,8241,6688,8315
12847	7278,7269,4264,358,10261
94771	1087,2178,49957,1752,5874
78389	4385,807,571,1922,1939
70202	589,11670,28463,3252,21902
30815	1939,1087,5328,1631,607
102977	3446,3513,35,3520,2618
78404	8019,11115,8981,12781,22913
4681	7535,14822,1303,12539,59
70218	7974,1922,5448,2178,1752
21073	2178,5448,49957,20624,2720
45650	7216,2720,358,5448,1712
53844	1494,1553,10633,1110,1752
12885	10742,20451,3252,2908,42
29455	1293,156,4114,9184,17597
103005	8223,8019,4724,5329,358
37475	5328,358,1712,2358,10742
4717	1752,2288,1303,2618,564
53870	11115,12447,8981,4114,7974
70255	10043,6290,14411,806,4806
62070	17597,28843,2241,48731,235
12925	10742,4114,3112,5982,11493
4742	6808,4657,363,3446,11403
21127	5191,22913,7535,3446,23966
86672	8241,6290,10043,14411,14540
94871	4264,5448,8241,156,358
4762	3446,7728,5448,5191,589
21148	5448,1087,2720,49957,20624
70307	22913,10743,2241,20335,3597
37550	571,1746,5177,589,10457
94895	5448,7216,5328,1712,8241
12976	3112,10742,28843,212,11263
45748	12436,1087,3112,37354,8241
4795	10742,2720,3446,613,649
53949	2178,1570,10701,18409,6715
37567	5191,5929,12447,6808,303
12994	28843,3112,156,4264,212
62149	10742,5546,6349,1631,2720
78535	28843,5982,3112,1483,4114
13001	156,12436,25366,28783,3112
86730	8241,8223,20335,5177,8095
78549	20478,23464,4041,1293,6707
4828	1752,1087,589,5448,363
29415	17366,28399,8089,1752,5081
62195	5448,5191,4391,25488,11115
94964	1712,7216,5328,4041,1752
54005	2178,5929,4264,10439,17820
48597	5448,1752,1087,49957,20624
78592	3603,4041,1712,6123,4657
54022	5448,1752,1087,49957,20624
78607	4114,13781,3112,11115,4391
103185	8241,20335,10633,3112,30644
62254	1110,2178,5982,4750,9100
95023	5328,3603,12436,13360,8315
13084	59,10742,1631,29077,7216
103201	2395,8241,2656,1494,20335
29480	2720,1752,4114,4041,1087
13102	35,42,10261,10742,10030
4911	589,363,3468,10117,21598
25395	1110,4629,4806,3112,2720
103225	2656,4114,12447,1922,5448
21307	9320,2720,9452,12539,1369
29509	20624,49957,1752,2178,1087
62278	8019,6349,6290,7535,5448
45897	806,6349,2358,5407,741
78674	6349,841,7535,16674,5448
95033	1087,358,7278,6714,7262
103256	5448,1752,4114,1087,20624
95066	1087,2720,20838,11441,11419
86875	8180,5191,5328,358,41798
49978	7535,1674,1763,12001,4806
21343	3520,1752,5177,2603,1303
70497	607,589,1087,10457,5982
99132	5191,709,3859,807,29693
78703	5448,2720,2178,1087,6707
4977	589,607,1746,4041,19679
29555	11115,4041,5486,12447,7216
45945	1712,5191,59,2720,7216
48618	2720,3446,1087,5448,4657
78721	10000,1922,9870,1746,5512
13191	1752,10043,1950,4493,1712
54153	6121,709,5874,19450,3858
62346	22913,45466,2265,1483,1406
95115	7535,3513,2720,1763,16690
86928	5191,10743,1712,6707,7216
62356	8981,5720,7974,7350,6121
45974	11115,6121,17491,17425,9726
37786	6230,2720,7216,358,25100
54173	5448,1087,1752,2720,2178
13214	8019,1752,15297,10633,11248
15800	5191,17597,12083,17928,1712
5024	607,1746,1947,4806,2288
78755	1087,10742,4899,1922,10455
13222	4044,3513,25488,4837,14045
84124	6290,4114,8648,8019,806
13229	13229,4750,6359,607,349
95152	11582,358,7350,7535,10043
5046	1922,2288,20335,1712,22913
13129	2178,14121,2618,35,10261
29627	5448,1752,1087,49957,20624
62398	2178,2720,1087,35,49957
54208	3858,8698,8765,10742,3468
13251	589,16944,8241,5546,13506
103371	2720,24265,22432,4180,8936
5075	1752,1922,1712,22913,2288
70613	3112,12436,8019,1420,5004
29658	5191,1303,6808,2178,20335
37851	4114,2178,2720,49957,1922
46052	1087,5448,1922,20624,10742
103398	2720,5448,35,20624,3112
15991	21051,19304,349,1303,589
95213	4264,1087,212,156,16956
54255	8241,11936,17258,1922,9396
37874	5448,20624,49957,2178,1087
5108	1752,17928,17597,564,334
70647	5448,1752,1087,49957,20624
62461	5448,2720,4529,4657,59
21503	4114,1752,2339,4041,1110
95237	5845,4264,212,1087,17017
78854	1752,156,8089,358,212
13320	1293,182,9184,5387,5328
29712	2720,6230,3112,182,10071
54307	8019,5328,10743,358,742
13356	20667,28843,6299,28463,1631
95278	571,17016,1752,7535,4264
13366	5512,12781,6253,1570,24750
54333	1712,29811,9184,9462,3217
37950	257,2994,6715,21088,14121
5186	1752,1303,18227,5177,4750
103491	235,303,3513,8981,7350
62543	5448,1087,1752,2178,49957
59577	1087,5448,49957,2720,20624
52751	2720,35,4631,2921,5982
103522	11115,1752,2655,2339,363
21619	2720,2178,5874,4114,3112
13161	13018,5328,4724,29223,25488
13434	5512,20624,28463,1631,22913
70781	24750,4638,59,24459,1293
62591	5448,1087,1752,49957,20624
21634	5448,20624,1087,49957,2720
5251	11248,2339,1752,3189,11249
46220	11115,3858,8981,12083,29811
5266	10290,13229,1631,2178,9938
87192	17928,6849,8483,8524,8518
54425	5448,1087,2720,1752,7535
13469	3112,1712,39473,30238,20624
54441	5448,7535,4114,11115,7216
70831	3112,7535,14915,3513,4846
21682	5448,4114,2720,1087,1752
70838	2178,5448,1087,20624,4657
54461	4657,11419,607,2720,2281
29888	1752,10742,6299,1087,235
46279	1087,5448,1752,2720,49957
54473	1752,5448,2720,1087,49957
5323	1087,6349,10742,5546,4638
79054	6230,10742,1087,25175,212
103644	8765,10736,363,10701,11584
29921	1752,156,2241,20451,212
21733	1087,5546,17366,16944,212
54505	235,4114,28843,20667,4724
75986	5448,1752,1087,20624,2720
70894	1631,10742,24750,14312,59
46319	10742,16674,6382,4638,10000
62713	571,12781,5720,1746,731
29949	5448,1752,1087,49957,20624
95487	5720,11936,16944,5874,6121
87302	17597,8470,235,28843,8469
79113	4638,5546,10742,1087,1922
21779	156,1939,10742,1087,8736
5424	6121,2178,6123,3603,7216
54582	2720,24750,59,49957,2178
79164	1526,4724,2178,14651,6290
13629	30190,3112,4041,156,607
56885	3446,5448,7894,6808,4638
2636	3619,1752,2720,6006,3620
30018	1712,5191,235,20335,8180
103307	11115,4114,5448,2720,6013
46409	1631,2358,10261,3252,10117
13642	22913,1553,22947,48731,14915
54604	5448,1752,1087,49957,20624
70991	4750,7350,1752,20451,5982
30040	4750,4657,3603,607,6121
25488	7216,14346,25269,39473,806
95587	5546,1087,16944,5874,2358
79205	1110,21051,1973,2994,5328
21862	2720,5448,5191,13360,358
62825	10043,5448,7535,10117,21055
13676	22913,7535,23965,14244,8019
30064	10742,1087,2395,6349,3252
95606	5328,2395,8241,5546,5448
13691	23966,7728,5191,1752,3446
38271	20667,10742,20624,8019,5617
103809	2178,2720,7350,26375,5874
79237	10742,5845,2720,11936,10071
13713	3446,7728,1752,3112,5448
30103	589,2497,20624,1973,10736
13724	3112,8241,1293,4114,7535
87453	235,17597,28843,10742,156
54691	1752,1303,3603,363,156
30118	5448,1087,1752,2720,2178
79280	1087,2720,4114,5448,3112
95671	4638,5081,10261,20624,2395
103866	7535,12436,12539,14346,5448
40523	10742,1087,589,2265,2720
95685	5448,20624,589,17366,5191
81484	5329,608,2761,2815,1976
87499	235,2178,4264,212,4974
103884	2720,1752,5329,607,10742
5584	5328,4264,8765,5448,12436
46549	156,2178,6715,17597,14121
13783	8241,5448,5328,3112,4114
95705	5191,11115,12447,13506,17341
62938	1087,1752,4114,3112,1293
13791	5448,4041,2720,38082,32723
5606	4264,8765,2178,156,358
26876	2994,4626,1420,2241,2761
21994	1752,5448,1087,5191,49957
13804	1752,589,1087,1746,10742
106572	8019,1752,10633,15297,11248
54772	5191,2178,4391,12436,9145
22005	5448,1087,49957,1752,2720
30201	5448,1752,1087,49957,20624
79357	5328,2335,3252,11115,13043
30221	2622,156,303,1712,2497
38415	358,14411,10742,13590,5191
5648	1303,4264,5191,6290,8089
13843	4391,3112,4114,1406,14925
62997	8241,358,20261,156,1293
79397	1303,303,3603,3520,6123
22054	4385,6707,4750,13506,10743
86388	566,5191,6808,5448,6349
75204	1712,10261,358,8089,8981
71214	4114,8089,6123,156,7974
30261	4553,2720,5982,10742,2921
54847	1293,3989,23548,23433,14411
104003	6087,7471,156,26720,8765
63050	5929,2178,5191,11115,3112
22091	10736,8981,20624,2497,1714
46674	5448,20624,6707,1087,5191
13913	2720,5448,9150,6349,2622
13924	5448,1752,1087,2720,49957
58300	1752,5448,1087,49957,2178
13936	8241,12436,5328,2395,17366
46715	4114,235,2241,8089,156
38525	607,12437,3468,6714,363
79486	5177,22913,1922,1303,11248
104064	2994,2497,1752,2241,363
95874	5448,1752,49957,20624,1087
54916	6808,4837,3446,2618,4342
38536	5448,1087,1752,2720,2178
87693	14411,5191,633,566,8971
71312	2720,5448,20624,6349,25100
22163	5191,1712,1293,17928,6808
13973	1922,5191,38532,1746,2618
79511	7535,26595,1753,2618,13781
71322	5448,2720,1087,49957,1752
13994	7216,156,6707,1712,6123
46766	806,841,7814,35539,27278
95919	2288,59,4837,6123,6121
38579	2241,1746,21051,28843,635
54968	5191,358,281,235,291
5817	8089,11936,14411,44866,22913
18720	8089,8241,17597,156,5191
95944	7535,6123,4041,5720,1763
71371	7974,1922,8089,2241,589
104140	1087,5448,1752,20624,49957
46798	6359,19304,4638,2299,2720
66509	6230,24750,7487,5455,22432
87760	1746,14411,10742,633,8936
22225	17597,3858,8981,1293,6715
14048	5448,6230,3112,20451,4460
22245	5448,20624,1087,156,5191
63207	1752,1087,5448,1712,49957
79593	589,4264,17425,17820,5560
30443	5191,156,1752,1712,358
14067	156,4806,3112,1516,3474
55034	5448,1752,3603,3446,1087
14077	212,11419,10742,11334,11650
63236	2656,11115,2622,3446,7974
38668	5448,1087,1752,2720,49957
63248	2358,2293,1631,3252,12436
87841	2618,2178,9145,14121,1631
104231	2497,3112,4685,4778,20023
46888	12436,1922,13506,4342,13229
30511	1752,1087,5448,49957,2720
5937	1752,4114,1303,3446,8241
63285	45466,41554,28843,45484,22913
14138	1752,5448,1087,4114,49957
5947	1752,4114,1303,3446,5448
38719	6230,7438,4416,2241,6204
79684	10742,28843,6299,11263,6302
71493	25488,6808,17820,12447,4114
5959	5191,5448,6707,2178,1087
104274	1752,1087,5448,20624,49957
30548	589,10117,6230,10734,24750
26937	5448,1752,1087,49957,20624
87897	2618,2178,14121,9100,6707
79706	8241,4114,13506,10633,1752
24208	28843,212,20624,8089,2241
104291	8089,7535,2720,6290,1712
100668	7535,3112,20478,1406,20451
55147	5448,12447,44866,8241,8019
30574	2178,5191,6349,7216,5448
38767	5448,1752,1087,49957,20624
87923	2720,5720,24750,11936,10117
46970	4041,607,4750,589,6707
104316	1752,1087,2720,49957,2178
14206	5191,6808,3603,5448,13360
79744	5448,1087,49957,1752,2720
6020	5191,6707,2178,3827,8765
38790	2241,21768,6382,6751,21826
14215	6715,4806,10736,1947,2622
13293	3859,3520,5720,3918,358
79770	5448,2720,1087,20624,49957
6047	5154,607,3858,633,6123
63394	12447,13506,4114,4391,12083
87974	608,9452,9372,14411,1768
43335	1087,6707,3446,635,607
79789	5448,1087,49957,1752,20624
71598	1752,3603,6714,3446,6707
6067	7216,5191,8315,25366,7894
32415	5448,589,5329,4041,1087
38853	5448,1087,2720,20624,2178
53668	589,1406,2241,8981,6204
6092	6715,2178,11584,2339,6714
30669	1752,11057,1712,8981,1087
104398	8765,2178,59,10701,3827
31053	5448,1087,1752,2720,2178
14288	1087,589,6299,571,5845
24227	14121,1087,2720,49957,10743
79828	5448,1752,1087,49957,20624
6111	2178,4750,806,7350,11584
63458	11258,1752,10439,2339,1570
38883	5448,1752,49957,2720,1087
6120	806,5929,6905,6349,7535
104426	5448,1087,49957,1752,20624
22507	1752,5448,1087,49957,2720
71664	8019,44866,4114,4724,8241
14323	4114,7535,156,1293,17928
30712	2178,1922,5936,1939,11057
96249	2178,35,4806,20624,11115
6141	1110,4493,1746,9759,4041
22526	11115,6349,4041,5448,7216
55301	5448,1087,1752,49957,20624
79882	5546,11903,6349,4638,349
6157	10000,4493,7974,1922,21051
22546	6715,2178,1303,303,11177
7843	4264,5874,2178,156,3520
63519	14411,8936,1293,806,39473
96288	13865,10736,5874,4806,10802
22563	5191,12436,6808,44866,17820
79911	5448,1752,1087,49957,20624
6186	1752,12071,11115,564,1303
88108	2265,608,9365,2720,28463
47150	7487,5546,6348,6230,24750
14386	2720,11936,38082,5448,1631
6195	2178,3603,5191,363,11115
71735	24750,59,7216,21051,2720
96313	1752,11161,17597,13865,4778
63556	1303,11903,3603,13229,6808
38984	20624,589,10742,6290,1752
79959	5448,1752,1087,6290,212
88153	14411,8241,9396,9452,1922
14426	6290,10043,13506,10117,9320
63581	12436,6290,156,303,2178
71775	8089,235,7974,1303,263
55395	1922,5982,1303,1752,13312
5802	8089,7535,1752,5448,11936
6263	6707,2178,5448,3446,2656
30848	1752,5177,2497,4518,10701
47238	12436,2178,25366,6707,5874
39053	5448,20624,2720,35,49957
71822	8981,22913,1752,8019,6852
63633	2288,607,2603,6808,14411
47252	1406,11246,5224,14373,41901
14486	1746,2178,7350,2618,608
71831	5448,1087,49957,1752,2720
22681	14244,1110,4750,7974,2720
104605	4264,22432,11115,5874,13781
22688	2720,1087,5329,10742,3112
14497	6808,6121,4114,11115,3446
80036	7216,3603,11582,6808,2618
39077	35,566,20624,6707,10743
23992	2720,7535,14411,24750,608
96426	10742,3516,156,1087,7278
88241	7350,1303,1752,7346,589
39091	5448,2720,6349,6230,8241
63680	6290,8019,10043,5177,1303
22728	6123,35,7350,10043,4750
63696	1922,7974,8089,6121,7350
80083	6349,8019,4391,10743,4724
22743	5448,7350,59,10261,10043
55512	6707,2656,2178,10743,20624
79967	5448,1752,1087,49957,2720
71907	1087,5448,49957,2720,1752
30962	1087,6707,11263,607,1406
14579	1752,11115,303,5929,10633
47354	10071,8241,2720,7535,38082
39164	1087,5546,6808,5448,589
104706	4264,589,16944,212,807
6403	16584,1922,2656,4638,10633
22791	5448,1087,49957,2178,1752
14601	1293,3468,8981,3446,17928
63762	10742,6751,1087,21051,1631
63774	1752,5448,10117,3520,564
14631	1752,564,3446,7947,14411
31020	1087,5448,1752,2720,49957
6452	12436,4391,17366,29673,5874
14653	2339,1922,4041,1110,7974
31039	5448,1752,2720,3446,4114
104768	589,1087,1752,1631,28463
96577	2178,12436,28811,7548,608
72005	5448,1752,1087,49957,20624
14666	1976,1942,1746,1752,10742
96588	5874,2720,10290,18443,12539
63821	589,1752,1746,607,2281
14677	1752,5328,7388,10043,5329
96606	5874,6707,2720,2178,20261
104800	607,21900,6707,3112,4264
47462	7535,22913,3112,4114,3446
6510	4391,12436,6808,17366,6707
21566	4114,49957,2178,2720,7535
104830	1752,607,807,7350,3858
39299	5448,1087,1752,49957,20624
22919	5177,9320,6290,6123,7350
59799	8019,6349,20624,5448,3446
80270	4114,11115,5448,6808,17820
14735	11115,12781,4493,2618,1976
63896	2720,6707,7216,3603,6121
6548	10043,13506,564,4806,1950
39319	5448,1303,13506,6123,4041
104856	1752,607,1746,6849,608
80282	59,20624,35,28843,1631
96666	1087,6707,358,2178,5874
72099	14411,10742,10000,1746,709
14759	10043,5177,2288,3252,21900
80298	10742,1631,14121,29097,20624
84382	358,806,5328,281,2358
6585	4750,11115,4391,10043,1303
63930	1752,2305,19304,3252,1303
39359	35,2720,5448,4657,4041
47559	1752,156,303,1712,10633
24770	35,42,59,16674,5329
80334	156,5448,358,8241,1087
39375	1712,358,2720,5329,235
1103	11057,21051,1752,2288,22913
55773	4114,17928,13506,4913,4391
85755	3603,8315,2281,3858,4041
80359	358,262,281,263,7216
23026	10043,1746,11115,4391,1922
72179	13865,8878,10742,5328,3620
39415	1752,1303,1922,5177,13229
6652	28463,5929,6382,17382,20667
96766	2178,59,2921,5329,35
6663	7974,11936,2720,6290,6083
104968	235,21159,1712,731,6849
102146	2720,2178,3446,4114,5448
47630	212,2178,1752,2497,3859
72207	2720,5448,49957,20624,10742
55826	1303,3446,12436,1922,2656
6677	4114,7535,1087,156,235
64027	6707,4657,3112,1712,5982
14876	13506,12436,2856,1922,564
80417	1752,8089,1712,358,10633
9307	5448,6290,1752,10043,4432
104999	235,28843,1712,27790,10742
64040	1087,2720,2178,5448,49957
14889	27790,5512,28843,8089,5929
47658	3112,9184,14411,4806,25366
50415	2618,10742,3520,11903,6808
6704	4806,3561,3576,156,17928
64050	7471,11584,7566,17597,7216
80443	8981,1752,1712,1293,27741
23100	9320,8981,11936,25000,4114
72255	2178,5929,2656,5874,1570
88649	9758,11115,9762,9759,9755
47696	5448,1087,49957,1752,20624
2952	17597,2178,5191,1494,1303
80474	8981,1746,1293,3468,27741
23135	4041,6123,11115,7535,8765
14944	12436,2358,7216,4724,8019
25702	12464,13229,6714,12473,2358
80488	1752,4041,589,5448,3446
96883	607,1922,17928,10381,2241
14966	7471,12781,1746,19450,7489
64120	12447,7974,22913,11115,4913
96703	14121,156,2178,6707,2497
14974	1712,12781,2618,303,8981
96895	1922,589,1746,3858,12781
88706	1746,2288,10742,2207,1922
105096	10742,1087,2720,3112,11441
6796	3513,11115,1293,4913,4114
14998	6121,17491,2618,17878,4264
65306	2720,1087,5329,4657,4114
23199	2178,7535,6123,2241,17597
47778	1110,3513,2720,25100,22432
15012	607,2497,4806,1494,156
55976	11115,2656,2178,1947,19249
39593	20624,1087,17341,25100,17382
80559	1746,3859,4041,3468,3858
96951	1922,589,20624,1746,607
55995	6714,11903,5512,1553,3446
47810	841,2720,5177,6290,1406
31429	1752,1712,8089,5720,156
15049	10742,16674,16673,2178,4553
57122	2178,5874,1087,5929,14121
6862	4114,4724,4816,2006,7974
72405	358,363,1712,5329,5328
80599	1087,1752,3446,607,1922
39642	5191,806,6290,22947,2178
15067	10742,25100,14411,14312,2720
96991	5512,28878,18996,28843,3858
88800	59,20451,20903,38082,14822
17531	5546,6230,806,3112,11485
6888	4114,5448,4750,6808,3446
64239	17597,11903,5191,1293,4837
6897	5448,4114,1303,4750,3603
15092	1712,2265,22913,1749,2281
91262	10000,6013,4493,38901,21051
102185	589,15008,2720,22432,1406
64250	7216,358,4264,156,10043
7978	1087,358,6714,363,4264
56067	8241,5448,8294,4553,3252
6919	1303,5448,4750,3603,7216
88842	2288,1752,1303,19249,564
15116	1922,2178,14121,35,28843
39694	5191,5929,6349,5930,4631
31503	28463,22913,1712,1922,8089
72465	4041,6123,7350,4044,6121
6934	6290,23966,12473,5191,7974
56089	12436,1922,9150,13506,2656
105242	14411,13590,11903,6454,1746
72481	10043,4041,8765,4806,3857
80683	607,633,1746,640,589
47923	10633,2994,1110,1494,18397
23351	4114,8241,3446,17820,11115
23367	12436,1303,5191,11115,2288
39755	2178,6808,11115,1087,5191
15180	5177,6290,571,47554,5448
47951	6121,9320,6123,5720,4806
6995	39473,14316,11246,14244,14915
88927	1752,1303,6808,2618,3603
80743	10742,6349,3112,11246,212
56171	589,1087,5874,3859,16944
31602	156,303,1303,3603,2178
50323	12436,9150,566,2656,5191
47996	1631,59,28843,841,30147
72574	5448,1752,1087,49957,20624
15232	1752,3446,4114,4657,1303
88964	6808,4657,1087,363,2618
80773	4114,6349,7535,3112,12436
16193	59,1631,4750,13506,14121
7050	39473,14373,7894,14411,6349
64395	1752,589,4041,11115,1303
99481	5448,1752,49957,1087,2720
7066	6349,5448,6359,4638,6230
15260	8019,8241,235,4724,4114
